Time (ms),Stage,PosX (m),PosY (m),PosZ (m),VeloX (m/s),VeloY (m/s),VeloZ (m/s),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),Bar Altitude,Bar Pressure,Bar Temperature,GPS Longitude,GPS Latitude,GPS Altitude,GPS PosX,GPS PosY,GPS PosZ,GPS Heading Angle,GPS Satellites,IMU AccelX,IMU AccelY,IMU AccelZ,IMU AngVeloX,IMU AngVeloY,IMU AngVeloZ,IMU MagX,IMU MagY,IMU MagZ,IMU OrientationW,IMU OrientationX,IMU OrientationY,IMU OrientationZ,IMU Roll,IMU Pitch,IMU Yaw,PWM,Target Lat,Target Long,Goal Angle,BNO Calibration Sys,BNO Calibration Accel,BNO Calibration Gryo,BNO Calibration Mag
3752.21,Powered Ascent,,,,,,,0,3,38.49,41.73,101253.27,39.08,-761065856,389986944,-19.25,5.81,-0.57,-16.15,127.11,12,-9.65,3,38.49,-17.19,36.25,9.12,-68.06,61.06,110.25,0.47,-0.73,-0.42,0.26,-114.16,-0.88,59.66,0,0,0,-45,0,0,3,0
3752.22,Powered Ascent,,,,,,,0,3.07,38.52,41.73,101253.27,39.08,-761065856,389986944,-19.25,5.81,-0.57,-16.15,127.11,12,-9.59,3.07,38.52,-17.19,36.25,9.12,-68.06,61.06,110.25,0.47,-0.73,-0.42,0.26,-114.3,-0.96,59.26,0,0,0,-45,0,0,3,0
3752.23,Powered Ascent,,,,,,,0,3.15,38.49,41.73,101253.27,39.08,-761065856,389986944,-19.25,5.81,-0.57,-16.15,127.11,12,-9.69,3.15,38.49,-15.75,41.06,9.56,-68.88,61.88,108.5,0.47,-0.73,-0.42,0.26,-114.3,-0.96,59.26,0,0,0,-45,0,0,3,0
3752.23,Powered Ascent,,,,,,,0,3.56,38.39,45.78,101204.61,39.08,-761065856,389986944,-19.25,5.81,-0.57,-16.15,127.11,12,-9.77,3.56,38.39,-14.12,43.94,10.19,-68.88,61.88,108.5,0.48,-0.73,-0.41,0.26,-114.55,-1.14,58.38,0,0,0,-45,0,0,3,0
3752.25,Powered Ascent,,,,,,,0,3.72,38.39,45.78,101204.61,39.08,-761065856,389986944,-19.25,5.81,-0.57,-16.15,127.11,12,-9.72,3.72,38.39,-12.75,45.94,10.5,-68.88,61.88,108.5,0.48,-0.73,-0.41,0.25,-114.65,-1.23,57.91,0,0,0,-45,0,0,3,0
3752.26,Powered Ascent,,,,,,,0,3.75,38.39,45.78,101204.61,39.08,-761065856,389986944,-19.25,5.81,-0.57,-16.15,127.11,12,-9.75,3.75,38.39,-10.81,51.38,11.81,-68.88,61.88,108.5,0.48,-0.74,-0.41,0.25,-114.74,-1.33,57.41,0,0,0,-45,0,0,3,0
3752.27,Powered Ascent,,,,,,,0,3.18,38.44,45.78,101204.61,39.08,-761065856,389986944,-19.25,5.81,-0.57,-16.15,127.11,12,-10,3.18,38.44,-10.81,51.38,11.81,-68.88,61.88,108.5,0.48,-0.74,-0.41,0.25,-114.83,-1.44,56.9,0,0,0,-45,0,0,3,0
3752.27,Powered Ascent,,,,,,,0,3.31,38.54,45.78,101204.61,39.08,-761065856,389986944,-19.25,5.81,-0.57,-16.15,127.11,12,-9.71,3.31,38.54,-9.56,52.25,11.81,-69.69,63.06,104,0.48,-0.74,-0.41,0.25,-114.83,-1.44,56.9,0,0,0,-45,0,0,3,0
3752.28,Powered Ascent,,,,,,,0,3.49,38.43,45.78,101204.61,39.08,-761065856,389986944,-19.25,5.81,-0.57,-16.15,127.11,12,-9.91,3.49,38.43,-7.81,55.31,11.81,-69.69,63.06,104,0.48,-0.74,-0.4,0.24,-114.93,-1.68,55.83,0,0,0,-45,0,0,3,0
3752.29,Powered Ascent,,,,,,,0,3.54,38.43,49.59,101204.61,39.08,-761065856,389986944,-19.25,5.81,-0.57,-16.15,127.11,12,-9.91,3.54,38.43,-6.38,56.38,12.31,-69.69,63.06,104,0.48,-0.74,-0.4,0.24,-114.98,-1.8,55.28,0,0,0,-45,0,0,3,0
3752.31,Powered Ascent,,,,,,,0,3.41,38.29,49.59,101158.85,39.08,-761065856,389986944,-19.25,5.81,-0.57,-16.15,127.11,12,-10.37,3.41,38.29,-4.69,55.69,12.44,-69.69,63.06,104,0.48,-0.74,-0.4,0.23,-115,-1.92,54.74,0,0,0,-45,0,0,3,0
3752.32,Powered Ascent,,,,,,,0,2.92,38.27,49.59,101158.85,39.08,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-10.74,2.92,38.27,-4.69,55.69,12.44,-69.69,63.06,104,0.48,-0.75,-0.39,0.23,-115.02,-2.05,54.19,0,0,0,-45,0,0,3,0
3752.54,Powered Ascent,,,,,,,0,4.19,38.34,66.99,100950.12,38.67,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-9.78,4.19,38.34,6.44,84.25,25.31,-67.5,69,87.88,0.53,-0.78,-0.29,0.14,-113.01,-4.92,37.53,0,0,0,-45,0,0,3,0
3752.55,Powered Ascent,,,,,,,0,4.56,38.37,66.99,100950.12,38.67,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-9.36,4.56,38.37,6.25,85,25.19,-67.5,69,87.88,0.54,-0.78,-0.28,0.14,-112.87,-5.01,36.68,0,0,0,-45,0,0,3,0
3752.56,Powered Ascent,,,,,,,0,4.86,38.36,71.94,100950.12,38.67,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-9.13,4.86,38.36,6.75,85.06,25.62,-67.5,69,87.88,0.54,-0.78,-0.28,0.13,-112.73,-5.1,35.82,0,0,0,-45,0,0,3,0
3752.57,Powered Ascent,,,,,,,0,4.88,38.38,66.6,100954.82,39.08,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-9.05,4.88,38.38,6.75,85.06,25.62,-67.5,69,87.88,0.54,-0.79,-0.27,0.13,-112.59,-5.18,34.95,0,0,0,-45,0,0,3,0
3752.58,Powered Ascent,,,,,,,0,4.61,38.33,66.6,100954.82,39.08,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-9.45,4.61,38.33,6.19,85.56,26.75,-62.19,67.69,82.19,0.54,-0.79,-0.27,0.13,-112.59,-5.18,34.95,0,0,0,-45,0,0,3,0
3752.59,Powered Ascent,,,,,,,0,4.72,38.26,66.6,100954.82,39.08,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-9.59,4.72,38.26,6.56,85.19,27.06,-62.19,67.69,82.19,0.54,-0.79,-0.26,0.12,-112.31,-5.32,33.22,0,0,0,-45,0,0,3,0
3752.6,Powered Ascent,,,,,,,0,4.45,38.41,66.6,100954.82,39.08,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-9.34,4.45,38.41,5.56,85.5,26.81,-62.19,67.69,82.19,0.55,-0.79,-0.26,0.12,-112.17,-5.4,32.36,0,0,0,-45,0,0,3,0
3752.61,Powered Ascent,,,,,,,0,4.53,38.45,66.6,100954.82,39.08,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-9.12,4.53,38.45,5.56,86.88,26.62,-62.19,67.69,82.19,0.55,-0.79,-0.25,0.11,-112.04,-5.48,31.48,0,0,0,-45,0,0,3,0
3752.62,Powered Ascent,,,,,,,0,4.43,38.56,66.6,100954.82,39.08,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.88,4.43,38.56,5.56,86.88,26.62,-62.19,67.69,82.19,0.55,-0.79,-0.24,0.11,-111.9,-5.56,30.59,0,0,0,-45,0,0,3,0
3752.63,Powered Ascent,,,,,,,0,4.99,38.45,71.41,100897.2,39.07,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.69,4.99,38.45,5.69,87.81,26.62,-58.19,65.75,76,0.55,-0.79,-0.24,0.11,-111.9,-5.56,30.59,0,0,0,-45,0,0,3,0
3752.64,Powered Ascent,,,,,,,0,5.05,38.4,71.41,100897.2,39.07,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.78,5.05,38.4,5.81,88.44,27.31,-58.19,65.75,76,0.55,-0.79,-0.23,0.1,-111.61,-5.7,28.78,0,0,0,-45,0,0,3,0
3752.65,Powered Ascent,,,,,,,0,5.07,38.38,71.41,100897.2,39.07,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.84,5.07,38.38,5.44,89.12,28.06,-58.19,65.75,76,0.56,-0.79,-0.23,0.1,-111.47,-5.76,27.87,0,0,0,-45,0,0,3,0
3752.66,Powered Ascent,,,,,,,0,5.03,38.32,71.41,100897.2,39.07,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-9.11,5.03,38.32,4.56,90.56,27.31,-58.19,65.75,76,0.56,-0.8,-0.22,0.09,-111.33,-5.83,26.95,0,0,0,-45,0,0,3,0
3752.67,Powered Ascent,,,,,,,0,5.23,38.34,71.41,100897.2,39.07,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.82,5.23,38.34,4.56,90.56,27.31,-58.19,65.75,76,0.56,-0.8,-0.21,0.09,-111.2,-5.91,26.02,0,0,0,-45,0,0,3,0
3752.68,Powered Ascent,,,,,,,0,5.28,38.42,71.41,100897.2,39.07,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.48,5.28,38.42,4.38,91.69,26.69,-52.88,63.38,73,0.56,-0.8,-0.21,0.09,-111.2,-5.91,26.02,0,0,0,-45,0,0,3,0
3752.69,Powered Ascent,,,,,,,0,5.54,38.39,71.41,100897.2,39.07,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.31,5.54,38.39,4.19,92.62,26.56,-52.88,63.38,73,0.56,-0.8,-0.2,0.08,-110.92,-6.08,24.15,0,0,0,-45,0,0,3,0
3752.7,Powered Ascent,,,,,,,0,5.55,38.4,77.4,100825.52,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.26,5.55,38.4,3.94,93.62,26.81,-52.88,63.38,73,0.56,-0.8,-0.2,0.07,-110.77,-6.16,23.19,0,0,0,-45,0,0,3,0
3752.71,Powered Ascent,,,,,,,0,5.64,38.28,77.4,100825.52,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.62,5.64,38.28,3.44,95.88,26.88,-52.88,63.38,73,0.57,-0.8,-0.19,0.07,-110.64,-6.25,22.23,0,0,0,-45,0,0,3,0
3752.72,Powered Ascent,,,,,,,0,5.64,38.33,77.4,100825.52,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.45,5.64,38.33,3.44,95.88,26.88,-52.88,63.38,73,0.57,-0.8,-0.18,0.06,-110.5,-6.34,21.25,0,0,0,-45,0,0,3,0
3752.73,Powered Ascent,,,,,,,0,5.78,38.28,77.4,100825.52,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.46,5.78,38.28,3.12,97.75,26.12,-49,61.38,65.88,0.57,-0.8,-0.18,0.06,-110.5,-6.34,21.25,0,0,0,-45,0,0,3,0
3752.74,Powered Ascent,,,,,,,0,5.33,38.52,77.4,100825.52,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.09,5.33,38.52,3.69,98.62,25.25,-49,61.38,65.88,0.57,-0.8,-0.17,0.05,-110.2,-6.56,19.26,0,0,0,-45,0,0,3,0
3752.75,Powered Ascent,,,,,,,0,5.45,38.41,77.4,100825.52,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.37,5.45,38.41,4.06,100.25,25.12,-49,61.38,65.88,0.57,-0.8,-0.16,0.04,-110.04,-6.67,18.24,0,0,0,-45,0,0,3,0
3752.76,Powered Ascent,,,,,,,0,5.58,38.37,82.18,100768.23,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.41,5.58,38.37,4.88,105.56,24.38,-49,61.38,65.88,0.57,-0.8,-0.16,0.04,-109.87,-6.8,17.2,0,0,0,-45,0,0,3,0
3752.77,Powered Ascent,,,,,,,0,5.77,38.3,82.18,100768.23,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.48,5.77,38.3,4.88,105.56,24.38,-49,61.38,65.88,0.58,-0.8,-0.15,0.03,-109.69,-6.93,16.13,0,0,0,-45,0,0,3,0
3752.78,Powered Ascent,,,,,,,0,5.56,38.45,82.18,100768.23,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-8.09,5.56,38.45,4.88,107.44,23.75,-46.75,60.5,60.88,0.58,-0.8,-0.15,0.03,-109.69,-6.93,16.13,0,0,0,-45,0,0,3,0
3752.79,Powered Ascent,,,,,,,0,5.51,38.5,82.18,100768.23,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.91,5.51,38.5,5.25,108.94,23.38,-46.75,60.5,60.88,0.58,-0.8,-0.14,0.02,-109.32,-7.22,13.96,0,0,0,-45,0,0,3,0
3752.8,Powered Ascent,,,,,,,0,5.71,38.51,82.18,100768.23,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.59,5.71,38.51,5.94,110.69,23.25,-46.75,60.5,60.88,0.58,-0.8,-0.13,0.01,-109.1,-7.36,12.85,0,0,0,-45,0,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3752.81,Powered Ascent,,,,,,,0,6.33,38.27,82.18,100768.23,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.82,6.33,38.27,6.5,113.44,23.75,-46.75,60.5,60.88,0.58,-0.8,-0.12,0.01,-108.9,-7.5,11.73,0,0,0,-45,0,0,3,0
3752.82,Powered Ascent,,,,,,,0,6.46,38.23,82.18,100768.23,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.79,6.46,38.23,6.5,113.44,23.75,-46.75,60.5,60.88,0.58,-0.8,-0.11,0,-108.68,-7.64,10.6,0,0,0,-45,0,0,3,0
3752.83,Powered Ascent,,,,,,,0,5.97,38.41,87.86,100700.34,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.65,5.97,38.41,6.56,114.25,23.62,-44.56,58.5,55.69,0.58,-0.8,-0.11,0,-108.68,-7.64,10.6,0,0,0,-45,0,0,3,0
3752.84,Powered Ascent,,,,,,,0,5.87,38.48,87.86,100700.34,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.44,5.87,38.48,6.38,115.88,23.56,-44.56,58.5,55.69,0.59,-0.8,-0.1,-0.01,-108.24,-7.92,8.29,0,0,0,-45,0,0,3,0
3752.85,Powered Ascent,,,,,,,0,5.84,38.49,87.86,100700.34,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.39,5.84,38.49,6.94,117.5,23.44,-44.56,58.5,55.69,0.59,-0.8,-0.09,-0.02,-108,-8.07,7.12,0,0,0,-45,0,0,3,0
3752.86,Powered Ascent,,,,,,,0,5.98,38.5,87.86,100700.34,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.06,5.98,38.5,8.75,118.62,23.06,-44.56,58.5,55.69,0.59,-0.8,-0.08,-0.03,-107.75,-8.21,5.95,0,0,0,-45,0,0,3,0
3752.87,Powered Ascent,,,,,,,0,6.21,38.39,87.86,100700.34,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.29,6.21,38.39,8.75,118.62,23.06,-44.56,58.5,55.69,0.59,-0.8,-0.08,-0.03,-107.49,-8.34,4.78,0,0,0,-45,0,0,3,0
3752.88,Powered Ascent,,,,,,,0,5.77,38.44,87.86,100700.34,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.77,5.77,38.44,9,118.38,23.12,-43.75,57.5,51,0.59,-0.8,-0.08,-0.03,-107.49,-8.34,4.78,0,0,0,-45,0,0,3,0
3752.89,Powered Ascent,,,,,,,0,5.46,38.52,87.86,100700.34,39.06,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.81,5.46,38.52,9.69,120,22.38,-43.75,57.5,51,0.59,-0.8,-0.06,-0.05,-106.94,-8.63,2.39,0,0,0,-45,0,0,3,0
3752.9,Powered Ascent,,,,,,,0,5.64,38.56,93.46,100633.37,39.05,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.23,5.64,38.56,10.5,121.56,21.5,-43.75,57.5,51,0.6,-0.8,-0.05,-0.06,-106.64,-8.77,1.18,0,0,0,-45,0,0,3,0
3752.91,Powered Ascent,,,,,,,0,5.97,38.47,93.46,100633.37,39.05,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.11,5.97,38.47,11.75,123.75,20.81,-43.75,57.5,51,0.6,-0.8,-0.05,-0.06,-106.34,-8.92,-0.04,0,0,0,-45,0,0,3,0
3752.92,Powered Ascent,,,,,,,0,6.15,38.39,93.46,100633.37,39.05,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.25,6.15,38.39,11.75,123.75,20.81,-43.75,57.5,51,0.6,-0.8,-0.04,-0.07,-106.03,-9.07,-1.28,0,0,0,-45,0,0,3,0
3752.93,Powered Ascent,,,,,,,0,5.83,38.43,93.46,100633.37,39.05,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.57,5.83,38.43,12.19,124.94,20.62,-41.75,56.38,45.56,0.6,-0.8,-0.04,-0.07,-106.03,-9.07,-1.28,0,0,0,-45,0,0,3,0
3752.94,Powered Ascent,,,,,,,0,5.61,38.54,93.46,100633.37,39.05,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.19,5.61,38.54,12,125.81,20.38,-41.75,56.38,45.56,0.6,-0.79,-0.02,-0.08,-105.39,-9.35,-3.77,0,0,0,-45,0,0,3,0
3752.95,Powered Ascent,,,,,,,0,5.49,38.55,93.46,100633.37,39.05,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.34,5.49,38.55,13.44,126.81,19.38,-41.75,56.38,45.56,0.6,-0.79,-0.02,-0.09,-105.06,-9.49,-5.01,0,0,0,-45,0,0,3,0
3752.96,Powered Ascent,,,,,,,0,5.54,38.56,99.1,100565.92,39.05,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.11,5.54,38.56,13.75,126.81,19.31,-41.75,56.38,45.56,0.6,-0.79,-0.01,-0.1,-104.72,-9.62,-6.27,0,0,0,-45,0,0,3,0
3752.97,Powered Ascent,,,,,,,0,5.94,38.44,99.1,100565.92,39.05,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.05,5.94,38.44,13.75,126.81,19.31,-41.75,56.38,45.56,0.61,-0.79,0,-0.11,-104.37,-9.75,-7.53,0,0,0,-45,0,0,3,0
3752.98,Powered Ascent,,,,,,,0,5.71,38.49,99.1,100565.92,39.05,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.1,5.71,38.49,13.88,127.81,19.31,-42.5,56.25,40.25,0.61,-0.79,0,-0.11,-104.37,-9.75,-7.53,0,0,0,-45,0,0,3,0
3752.99,Powered Ascent,,,,,,,0,5.62,38.53,99.1,100565.92,39.05,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-6.96,5.62,38.53,13.62,128.88,19.31,-42.5,56.25,40.25,0.61,-0.78,0.02,-0.12,-103.67,-10,-10.08,0,0,0,-45,0,0,3,0
3753,Powered Ascent,,,,,,,0,5.22,38.44,99.1,100565.92,39.05,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.49,5.22,38.44,13.81,129.06,19.12,-42.5,56.25,40.25,0.61,-0.78,0.02,-0.13,-103.31,-10.11,-11.36,0,0,0,-45,0,0,3,0
3753.01,Powered Ascent,,,,,,,0,5.01,38.44,99.1,100565.92,39.05,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.3,5.01,38.44,14.44,130.31,18.88,-42.5,56.25,40.25,0.61,-0.78,0.03,-0.14,-102.95,-10.22,-12.65,0,0,0,-45,0,0,3,0
3753.02,Coasting,,,,,,,0,5.04,37.97,104.9,100565.92,39.05,-761065408,389986496,-17.96,10.05,-4.58,-14.85,135.75,8,-7.09,5.04,37.97,14.44,130.31,18.88,-42.5,56.25,40.25,0.61,-0.78,0.04,-0.15,-102.56,-10.32,-13.95,0,0,0,-45,0,0,3,0
3753.43,Coasting,,,,,,,0,3.39,36.84,148.37,99978.69,38.64,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-8.67,3.39,36.84,13.06,142.5,21.06,-29.69,48.56,-4.38,0.57,-0.59,0.35,-0.45,-87.04,-7.14,-69.27,0,0,0,-45,0,0,3,0
3753.55,Coasting,,,,,,,0,2.62,36.4,158.28,99894.09,39.06,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-8.55,2.62,36.4,4.31,146.81,19.31,-22.88,46.06,-11.69,0.52,-0.5,0.45,-0.52,-84.35,-3.08,-87.27,0,0,0,-45,0,0,3,0
3753.56,Coasting,,,,,,,0,2.24,36.79,158.28,99860.89,39.06,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-8.63,2.24,36.79,3.75,147.25,18.62,-22.88,46.06,-11.69,0.52,-0.49,0.46,-0.53,-84.24,-2.77,-88.68,0,0,0,-45,0,0,3,0
3753.57,Coasting,,,,,,,0,3.01,36.57,158.28,99860.89,39.06,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-8.62,3.01,36.57,2.94,147.94,18,-22.88,46.06,-11.69,0.51,-0.48,0.46,-0.54,-84.16,-2.46,-90.09,0,0,0,-45,0,0,3,0
3753.58,Coasting,,,,,,,0,2.43,36.67,158.28,99860.89,39.06,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-8.26,2.43,36.67,2.56,148.38,16.88,-18.75,44.88,-14.69,0.51,-0.48,0.46,-0.54,-84.16,-2.46,-90.09,0,0,0,-45,0,0,3,0
3753.59,Coasting,,,,,,,0,2.51,36.62,158.28,99860.89,39.06,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-8.4,2.51,36.62,2.38,149.06,15.88,-18.75,44.88,-14.69,0.5,-0.47,0.48,-0.55,-84.01,-1.86,-92.94,0,0,0,-45,0,0,3,0
3753.6,Coasting,,,,,,,0,2.44,36.88,158.28,99860.89,39.06,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-8.05,2.44,36.88,1.75,149.38,15.31,-18.75,44.88,-14.69,0.5,-0.46,0.48,-0.55,-83.95,-1.56,-94.36,0,0,0,-45,0,0,3,0
3753.61,Coasting,,,,,,,0,2.4,36.45,158.28,99860.89,39.06,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-7.92,2.4,36.45,-0.12,150.31,14.06,-18.75,44.88,-14.69,0.49,-0.45,0.49,-0.56,-83.92,-1.28,-95.8,0,0,0,-45,0,0,3,0
3753.62,Coasting,,,,,,,0,2.84,36.68,165.04,99780.56,39.05,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-8.45,2.84,36.68,-0.12,150.31,14.06,-18.75,44.88,-14.69,0.49,-0.45,0.5,-0.56,-83.89,-1,-97.24,0,0,0,-45,0,0,3,0
3753.63,Coasting,,,,,,,0,2.86,36.53,165.04,99780.56,39.05,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-8.51,2.86,36.53,-0.5,150.81,13.5,-15.69,45.06,-15.5,0.49,-0.45,0.5,-0.56,-83.89,-1,-97.24,0,0,0,-45,0,0,3,0
3753.64,Coasting,,,,,,,0,3.23,36.85,165.04,99780.56,39.05,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-8.58,3.23,36.85,-1.06,150.94,12.5,-15.69,45.06,-15.5,0.48,-0.43,0.51,-0.57,-83.87,-0.45,-100.12,0,0,0,-45,0,0,3,0
3753.65,Coasting,,,,,,,0,3.18,33.56,165.04,99780.56,39.05,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-7.86,3.18,33.56,0.06,150.62,11.44,-15.69,45.06,-15.5,0.47,-0.42,0.52,-0.58,-83.87,-0.18,-101.56,0,0,0,-45,0,0,3,0
3753.66,Coasting,,,,,,,0,2.66,35.11,165.04,99780.56,39.05,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-8.26,2.66,35.11,-0.88,152.06,10.88,-15.69,45.06,-15.5,0.46,-0.42,0.52,-0.58,-83.88,0.08,-103.02,0,0,0,-45,0,0,3,0
3753.68,Coasting,,,,,,,0,3.01,36.51,165.04,99780.56,39.05,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-8.07,3.01,36.51,-0.88,152.06,10.88,-15.69,45.06,-15.5,0.46,-0.41,0.53,-0.59,-83.89,0.34,-104.46,0,0,0,-45,0,0,3,0
3753.68,Coasting,,,,,,,0,2.32,35.69,171.76,99780.56,39.04,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-7.07,2.32,35.69,-0.88,152,10.5,-10.5,45.06,-18,0.46,-0.41,0.53,-0.59,-83.89,0.34,-104.46,0,0,0,-45,0,0,3,0
3753.69,Coasting,,,,,,,0,2.69,35.6,171.76,99700.79,39.04,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-7.73,2.69,35.6,-2.31,152.56,10.94,-10.5,45.06,-18,0.44,-0.39,0.54,-0.6,-83.97,0.86,-107.38,0,0,0,-45,0,0,3,0
3753.7,Coasting,,,,,,,0,2.49,36.07,171.76,99700.79,39.04,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-7.85,2.49,36.07,-2.62,152.19,10.94,-10.5,45.06,-18,0.44,-0.38,0.55,-0.6,-84.03,1.12,-108.83,0,0,0,-45,0,0,3,0
3753.72,Coasting,,,,,,,0,2.73,35.3,171.76,99700.79,39.04,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-7.92,2.73,35.3,-1.88,151,11.19,-10.5,45.06,-18,0.43,-0.38,0.55,-0.6,-84.08,1.38,-110.28,0,0,0,-45,0,0,3,0
3753.73,Coasting,,,,,,,0,2.92,35.83,171.76,99700.79,39.04,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-7.72,2.92,35.83,-1.88,151,11.19,-10.5,45.06,-18,0.42,-0.37,0.56,-0.61,-84.14,1.64,-111.71,0,0,0,-45,0,0,3,0
3753.73,Coasting,,,,,,,0,3.13,35.3,171.76,99700.79,39.04,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-7.47,3.13,35.3,-2.75,150.69,11.81,-7.5,43.75,-18.75,0.42,-0.37,0.56,-0.61,-84.14,1.64,-111.71,0,0,0,-45,0,0,3,0
3753.74,Coasting,,,,,,,0,3.23,35,171.76,99700.79,39.04,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-7.73,3.23,35,-2,150.56,11.44,-7.5,43.75,-18.75,0.41,-0.35,0.57,-0.62,-84.29,2.16,-114.6,0,0,0,-45,0,0,3,0
3753.75,Coasting,,,,,,,0,3.22,34.19,178.21,99624.33,39.04,-761064384,389985920,-16.01,19.96,-9.97,-12.91,116.37,8,-7.34,3.22,34.19,-1.75,151,10.94,-7.5,43.75,-18.75,0.4,-0.34,0.58,-0.62,-84.36,2.41,-116.04,0,0,0,-45,0,0,3,0
